,author_name,tag
1547,Meeka,"['Allergy_Food', 'Others', 'Dog_Film', 'Clothes', 'Condolences', 'Dog_Giving', 'Hereditary_Disease', 'Mixes_Cross', 'Meet_Memory']"
1548,MeemeesMommy,"['Others', 'Accident', 'Outside_Dog']"
1549,Meenie,"['Food_Brand', 'Others', 'Shih_Tzu']"
1550,Meg81,"['Mouth', 'Collar', 'Others', 'Dog_Giving', 'Toy_Poodle', 'Hereditary_Disease', 'Grooming_Tools', 'Food_Brand']"
1551,MeganCQ,"['Small_Dog', 'Gear', 'Emotion']"
1552,Megjp,"['Others', 'Outside_Dog', 'Condolences', 'Food_Brand', 'Bedding', 'Accident']"
1553,Megs87,"['Allergy_Food', 'Dog_Family', 'Collar', 'Others', 'Train_Care', 'Condolences', 'Mouth_Clean', 'Bulls', 'Hereditary_Disease', 'Behavior_Play_Outside', 'Training']"
1554,MegsMelody,['Outside_Dog']
1555,Mehgan6955,['Small_Dog']
1556,Mehyabber,"['Skin_Clean_Allergy', 'Others']"
1557,Mel0dia,['Catahoula']
1558,MellBell22,['Shih_Tzu']
1559,Melucci,"['Others', 'Shih_Tzu']"
1560,Meow,"['Food_Brand', 'Mixes_Cross', 'Nutrition', 'Author_Interest', 'Accident']"
1561,Merkalee,"['Toy_Poodle', 'Hereditary_Disease']"
1562,MerlinMan,['Shih_Tzu']
1563,Mesahorseluvr,['Small_Dog']
1564,Mese,"['Mouth', 'Allergy_Food', 'Dog_Family', 'Collar', 'Others', 'Dog_Giving', 'Toy_Poodle', 'Hereditary_Disease', 'Grooming_Tools']"
1565,Mesonoxian,"['Parasite_Infection', 'Flying_Disc', 'Dog_Family', 'Others', 'Digestive_System', 'Toy_Poodle', 'Grooming_Tools', 'Author_Interest', 'Accident']"
1566,Mewbean,"['Toy_Poodle', 'Nutrition', 'Food_Brand']"
1567,Mfw216,"['Breed_Color', 'Catahoula']"
1568,Michele,['Shih_Tzu']
1569,Michg,['Toy_Poodle']
1570,MichiganScout,['Small_Dog']
1571,Midna,"['Shih_Tzu', 'Training']"
1572,Midnight,"['Flying_Disc', 'Others', 'Gear', 'Train_Care', 'Training', 'Toy_Poodle', 'Hereditary_Disease', 'Food_Brand', 'Author_Interest']"
1573,Midnight52,"['Parasite_Infection', 'Train_Care', 'Reinforcement_Train_Tip', 'Others']"
1574,Mikailsmomma27,"['Others', 'Shih_Tzu']"
1575,MikeG1944,"['Others', 'Shih_Tzu']"
1576,MikeJ,['Bulls']
1577,Mikey,"['Mouth', 'Parasite_Infection', 'Dog_Challenge', 'Others', 'Fierce_Dog', 'Discussion_Question', 'Dog_Giving', 'Mouth_Clean', 'Excretory_System', 'Mixes_Cross']"
1578,Miley,"['Collar', 'Others', 'Skin_Clean_Allergy', 'Condolences', 'Dog_Giving', 'Bulls', 'Hereditary_Disease', 'Food_Brand', 'Color', 'Author_Interest']"
1579,Miller123,"['Dog_Tracking', 'Gear', 'Catahoula', 'Others']"
1580,Millie,['Small_Dog']
1581,Milliepoochie,"['Small_Dog', 'Accident']"
1582,MilliesMomma,['Shih_Tzu']
1583,Milobear,"['Others', 'Collar', 'Cancer_Tumor', 'Toy_Poodle', 'Color']"
1584,Milos Mommy,"['Other_Pets', 'Outside_Dog']"
1585,Mimi,"['Mouth', 'Parasite_Infection', 'Allergy_Food', 'Others', 'Toy_Poodle', 'Bedding', 'Accident']"
1586,MinPinBoss,"['Toy_Poodle', 'Food_Brand']"
1587,MiniMommy,"['Parasite_Infection', 'Collar', 'Others', 'Dog_Giving', 'Behavior_Play_Outside', 'Mixes_Cross']"
1588,Minniesmom15,"['Breed_Color', 'Flying_Disc', 'Others', 'Other_Pets', 'Skin_Clean_Allergy', 'Gear', 'Toy_Poodle', 'Hereditary_Disease', 'Food_Brand', 'Accident']"
1589,Minpinlove,"['Others', 'Shih_Tzu']"
1590,Minpinmom90,"['Behavior_Play_Outside', 'Shih_Tzu']"
1591,MirandaCreggar,['Catahoula']
1592,Mirta,"['Toy_Poodle', 'Hereditary_Disease', 'Others', 'Dog_Film']"
1593,Mischief,"['Mouth', 'Dog_Family', 'Dog_Challenge', 'Others', 'Gear', 'Discussion_Question', 'Condolences', 'Dog_Giving', 'Grooming_Tools', 'Excretory_System', 'Mixes_Cross']"
1594,Misfit6kiht,"['Others', 'Shih_Tzu', 'Skin_Clean_Allergy', 'Behavior_Play_Outside', 'Emotion']"
1595,Mishkasmom,['Small_Dog']
1596,Miss Pink,['Shih_Tzu']
1597,MissMetric,"['Dog_Family', 'Train_Care', 'Hair_Combing', 'Hereditary_Disease', 'Meet_Memory', 'Mixes_Cross', 'Food_Ingredient', 'Color']"
1598,MissMutt,['Mixes_Cross']
1599,MissMyDarbie,"['Bulls', 'Clothes', 'Dog_Giving']"
1600,MissingHisKiki,"['Small_Dog', 'Hereditary_Disease']"
1601,MissingMyPiggyBoyRIP,['Small_Dog']
1602,Missolive,['Catahoula']
1603,Missredd44,"['Small_Dog', 'Meet_Memory']"
1604,Misstee,"['Toy_Poodle', 'Food_Ingredient', 'Meet_Memory', 'Others']"
1605,Mistersquiggles,"['Hereditary_Disease', 'Others']"
1606,Mistymae84,['Shih_Tzu']
1607,MizzM505,"['Toy_Poodle', 'Allergy_Food', 'Other_Pets']"
1608,Mjjean,"['Dog_Family', 'Collar', 'Others', 'Skin_Clean_Allergy', 'Dog_Daily_Life', 'Food_Brand', 'Mixes_Cross', 'Accident']"
1609,Moaluvshuskiez,"['Mouth', 'Others', 'Skin_Clean_Allergy', 'Other_Animal_Food', 'Mixes_Cross', 'Meet_Memory']"
1610,Modano99,['Mixes_Cross']
1611,ModernDayCowgirl,"['Other_Pets', 'Small_Dog']"
1612,Mogus,['Breed_Color']
1613,Molliec53,['Shih_Tzu']
1614,Molliemoo,['Shih_Tzu']
1615,MollyDoggy,"['Allergy_Food', 'Dog_Racing', 'Catahoula', 'Dog_Family', 'Collar', 'Skin_Clean_Allergy', 'Train_Care', 'Hereditary_Disease', 'Dog_Daily_Life']"
1616,MollyMutt,"['Others', 'Shih_Tzu']"
1617,Mollybeau,['Shih_Tzu']
1618,Mollyuu,"['Allergy_Food', 'Collar', 'Outside_Dog', 'Others', 'Train_Care', 'Hair_Combing', 'Dog_Giving', 'Hereditary_Disease']"
1619,Mollz1996,['Shih_Tzu']
1620,Mommyof6,"['Mixes_Cross', 'Meet_Memory']"
1621,Mommyscribner,"['Toy_Poodle', 'Train_Care', 'Other_Pets']"
1622,MommytoHercules,"['Mouth_Clean', 'Bulls', 'Food_Ingredient', 'Training']"
1623,Momof2,['Toy_Poodle']
1624,Mongrelizer,"['Breed_Color', 'Accident']"
1625,MonkaMonks,['Catahoula']
1626,Montie S,"['Toy_Poodle', 'Dog_Family', 'Others']"
1627,Moobear,"['Dog_Family', 'Shih_Tzu', 'Dog_Film', 'Cancer_Tumor', 'Dog_Pray', 'Food_Brand', 'Welcome_New_Partner', 'Meet_Memory']"
1628,Moon,"['Mouth', 'Collar', 'Others', 'Behavior_Play_Outside', 'Food_Brand', 'Welcome_New_Partner', 'Mixes_Cross', 'Accident']"
1629,MoonChaser,"['Breed_Color', 'Hereditary_Disease', 'Others', 'Collar']"
1630,Moonstream,"['Dog_Family', 'Others', 'Gear', 'Training', 'Grooming_Tools', 'Behavior_Play_Outside', 'Food_Brand', 'Mixes_Cross', 'Accident']"
1631,Moose,"['Mouth', 'Small_Dog', 'Dog_Challenge', 'Collar', 'Others', 'Dog_Giving', 'Hereditary_Disease', 'Food_Brand']"
1632,Mooshley,['Toy_Poodle']
1633,Morganne222,['Small_Dog']
1634,MorningGlory,"['Collar', 'Others', 'Train_Care', 'Dog_Giving', 'Bulls', 'Hereditary_Disease', 'Behavior_Play_Outside', 'Food_Brand']"
1635,Morquinn,"['Mouth', 'Others', 'Skin_Clean_Allergy', 'Fierce_Dog', 'Dog_Giving', 'Excretory_System', 'Mixes_Cross']"
1636,Motor,"['Collar', 'Others', 'Cancer_Tumor', 'Training', 'Toy_Poodle', 'Accident']"
1637,MourningRain,"['Mouth', 'Dog_Family', 'Collar', 'Others', 'Other_Pets', 'Hereditary_Disease', 'Food_Brand', 'Mixes_Cross', 'Bedding']"
1638,Mrb102593,['Shih_Tzu']
1639,Mrcummings1,['Shih_Tzu']
1640,MrsCunningham,"['Mouth', 'Others', 'Shih_Tzu', 'Dog_Film', 'Condolences', 'Dog_Giving', 'Grooming_Tools', 'Behavior_Play_Outside']"
1641,MrsKaia,"['Allergy_Food', 'Dog_Family', 'Collar', 'Other_Pets', 'Skin_Clean_Allergy', 'Toy_Poodle', 'Nutrition']"
1642,Muffinwar,['Shih_Tzu']
1643,Munchk1n,['Toy_Poodle']
1644,Murloc,['Shih_Tzu']
1645,MusicalPaws,['Shih_Tzu']
1646,Mustlovedogs2017,['Shih_Tzu']
1647,MuttDoggieLover5,"['Dog_Challenge', 'Collar', 'Dog_Film', 'Hereditary_Disease', 'Mixes_Cross', 'Meet_Memory']"
1648,MuttMama2013,['Shih_Tzu']
1649,MuttMom36,"['Small_Dog', 'Gear', 'Others']"
1650,MuttMomStef,"['Parasite_Infection', 'Dog_Family', 'Shih_Tzu', 'Food_Brand', 'Welcome_New_Partner', 'Accident']"
1651,Muttelle,"['Dog_Family', 'Others', 'Training', 'Food_Brand', 'Mixes_Cross', 'Meet_Memory', 'Accident']"
1652,Muttley,"['Mixes_Cross', 'Others', 'Accident']"
1653,Mwhip79,['Small_Dog']
1654,My GSD,"['Catahoula', 'Others', 'Fierce_Dog', 'Food_Brand', 'Welcome_New_Partner']"
1655,My doggy,['Toy_Poodle']
1656,My2Dogs,['Shih_Tzu']
1657,MyBabyDogs,"['Mouth', 'Parasite_Infection', 'Collar', 'Shih_Tzu', 'Other_Pets', 'Others', 'Dog_Giving', 'Bedding']"
1658,MyBuddy,"['Accident', 'Shih_Tzu']"
1659,MyDogSam1971,['Small_Dog']
1660,MyDogsRVegan,['Shih_Tzu']
1661,MyGalHolly,['Mixes_Cross']
1662,MyJuneau,"['Mouth', 'Dog_Family', 'Others', 'Other_Pets', 'Hereditary_Disease', 'Grooming_Tools']"
1663,MyMuttRocks,"['Dog_Family', 'Collar', 'Shih_Tzu', 'Hair_Combing', 'Hereditary_Disease', 'Food_Brand', 'Color']"
1664,MyMutts,"['Small_Dog', 'Others', 'Dog_Film']"
1665,MyPupLacey,['Outside_Dog']
1666,MySoulmateEmmy,"['Dog_Challenge', 'Others', 'Fierce_Dog', 'Discussion_Question', 'Dog_Giving', 'Mouth_Clean', 'Hereditary_Disease', 'Excretory_System', 'Mixes_Cross', 'Color']"
1667,MyValentine,"['Mouth', 'Others', 'Fierce_Dog', 'Discussion_Question', 'Dog_Giving', 'Hereditary_Disease', 'Food_Brand', 'Mixes_Cross', 'Bedding']"
1668,Mya,['Shih_Tzu']
1669,MyboyLeo,"['Catahoula', 'Others', 'Digestive_System', 'Rare_Guide', 'Skin_Clean_Allergy', 'Welcome_New_Partner']"
1670,MylesKenya,['Shih_Tzu']
1671,Mypackof3,"['Others', 'Train_Care', 'Hair_Combing', 'Toy_Poodle', 'Hereditary_Disease', 'Food_Brand', 'Meet_Memory', 'Dog_Daily_Life']"
1672,Myrats,"['Others', 'Accident', 'Outside_Dog']"
1673,MyronGaines,"['Collar', 'Hereditary_Disease', 'Catahoula', 'Food_Brand']"
1674,MysticSpiritus,"['Dog_Family', 'Collar', 'Others', 'Skin_Clean_Allergy', 'Gear', 'Condolences', 'Toy_Poodle', 'Excretory_System', 'Author_Interest']"
1675,N2Th3Stars,"['Parasite_Infection', 'Others', 'Gear', 'Train_Care', 'Dog_Giving', 'Toy_Poodle', 'Food_Brand', 'Meet_Memory']"
1676,NCDogGirl,"['Collar', 'Skin_Clean_Allergy', 'Others', 'Shih_Tzu']"
1677,NCWalrus,"['Parasite_Infection', 'Outside_Dog']"
1678,NEROtic,"['Dog_Family', 'Others', 'Clothes', 'Training', 'Toy_Poodle', 'Excretory_System', 'Author_Interest', 'Accident']"
1679,NGCristian,['Small_Dog']
1680,NHobes22,"['Others', 'Shih_Tzu']"
1681,NJK570,"['Mixes_Cross', 'Accident']"
1682,NKavkaZ,['Outside_Dog']
1683,NOLA504,['Mixes_Cross']
1684,Naads,['Bulls']
1685,Naira,"['Others', 'Training', 'Toy_Poodle', 'Grooming_Tools', 'Accident']"
1686,Nala,['Shih_Tzu']
1687,Nana,"['Others', 'Shih_Tzu']"
1688,Nancy117,"['Rare_Guide', 'Small_Dog', 'Others']"
1689,NannerPudding,"['Parasite_Infection', 'Collar', 'Others', 'Train_Care', 'Training', 'Toy_Poodle', 'Grooming_Tools', 'Food_Brand']"
1690,NannyRobina,"['Other_Pets', 'Cancer_Tumor', 'Small_Dog', 'Dog_Daily_Life']"
1691,Narddog,"['Fierce_Dog', 'Others']"
1692,Natali,['Outside_Dog']
1693,Natalie,['Shih_Tzu']
1694,Natalie92,"['Toy_Poodle', 'Author_Interest', 'Accident']"
1695,Natalijas,['Shih_Tzu']
1696,Natasha33,"['Others', 'Skin_Clean_Allergy', 'Gear', 'Training', 'Excretory_System']"
1697,Natasja,"['Mouth', 'Others', 'Shih_Tzu', 'Dog_Film', 'Meet_Memory']"
1698,NateB,['Bulls']
1699,Nathan3689,['Breed_Color']
1700,Natrose16,"['Collar', 'Others', 'Skin_Clean_Allergy', 'Fierce_Dog', 'Dog_Giving', 'Dog_Tracking', 'Excretory_System', 'Mixes_Cross']"
1701,Nayle,['Outside_Dog']
1702,Nebel86,"['Discussion_Question', 'Catahoula', 'Color']"
1703,Needpuppyadvice,"['Train_Care', 'Shih_Tzu', 'Others']"
1704,Neitzschesfriend,"['Shih_Tzu', 'Dog_Film', 'Others', 'Dog_Pray', 'Training', 'Hereditary_Disease', 'Meet_Memory', 'Color']"
1705,Nemanzin,"['Others', 'Shih_Tzu', 'Dog_Giving', 'Behavior_Play_Outside', 'Accident']"
1706,NemoandMolly,"['Collar', 'Others', 'Skin_Clean_Allergy', 'Dog_Giving', 'Toy_Poodle', 'Food_Brand', 'Color']"
1707,NeonCanines,"['Catahoula', 'Others', 'Other_Pets', 'Skin_Clean_Allergy', 'Gear']"
1708,NeonGrape,"['Small_Dog', 'Others', 'Meet_Memory', 'Food_Brand', 'Nutrition', 'Bedding']"
1709,NepaAussies,"['Toy_Poodle', 'Grooming_Tools', 'Others']"
1710,NeptuneDreams,['Toy_Poodle']
1711,NewPuppyParentsToHera,"['Small_Dog', 'Hereditary_Disease', 'Others']"
1712,Newsire,['Toy_Poodle']
1713,Newsnosey,"['Cancer_Tumor', 'Others']"
1714,Newt,"['Other_Pets', 'Bulls', 'Allergy_Food', 'Fierce_Dog']"
1715,Newzealand,"['Toy_Poodle', 'Cancer_Tumor', 'Others', 'Other_Pets']"
1716,Nici1382,"['Toy_Poodle', 'Discussion_Question', 'Collar', 'Dog_Film']"
1717,Nickferrell,['Shih_Tzu']
1718,Nicole,"['Others', 'Toy_Poodle', 'Grooming_Tools', 'Meet_Memory', 'Accident']"
1719,NightOwl,"['Nutrition', 'Catahoula']"
1720,Nightrain,['Shih_Tzu']
1721,NikNak,['Mixes_Cross']
1722,Nikki211,['Outside_Dog']
1723,Nikki330,['Small_Dog']
1724,NillaWafer,['Shih_Tzu']
1725,NinaHalina,"['Mouth', 'Allergy_Food', 'Dog_Family', 'Others', 'Discussion_Question', 'Dog_Giving', 'Mouth_Clean', 'Mixes_Cross', 'Accident']"
1726,Ninjanna,['Toy_Poodle']
1727,NitaBonitaa,"['Other_Pets', 'Small_Dog', 'Dog_Family', 'Food_Brand']"
1728,Nix,"['Fierce_Dog', 'Outside_Dog', 'Others']"
1729,Nixon,"['Small_Dog', 'Others']"
1730,Nobody,"['Others', 'Shih_Tzu']"
1731,NordicPooch,['Outside_Dog']
1732,NotADirectioner,"['Clothes', 'Others', 'Shih_Tzu']"
1733,NothinButtDogs,"['Toy_Poodle', 'Behavior_Play_Outside', 'Others', 'Collar']"
1734,Nothingbutretrievers,['Outside_Dog']
1735,Noxb,['Outside_Dog']
1736,Nugent,"['Flying_Disc', 'Dog_Family', 'Others', 'Shih_Tzu', 'Other_Pets', 'Cancer_Tumor', 'Accident']"
1737,NyLabGirl,"['Mouth', 'Small_Dog', 'Dog_Challenge', 'Collar', 'Others', 'Other_Pets', 'Food_Brand']"
1738,NylaandRamona,['Shih_Tzu']
1739,Nylanat,"['Parasite_Infection', 'Dog_Challenge', 'Others', 'Fierce_Dog', 'Dog_Pray', 'Dog_Giving', 'Mouth_Clean', 'Behavior_Play_Outside', 'Mixes_Cross', 'Food_Ingredient', 'Color']"
1740,Nyro,"['Mixes_Cross', 'Hereditary_Disease', 'Others', 'Accident']"
1741,OEB,"['Breed_Color', 'Others', 'Other_Pets', 'Fierce_Dog', 'Hereditary_Disease', 'Food_Brand', 'Bedding']"
1742,Obsidian,"['Others', 'Shih_Tzu']"
1743,OceanScorpio,"['Collar', 'Shih_Tzu']"
1744,Ogle0437,"['Toy_Poodle', 'Other_Pets']"
1745,Okeedoke22,"['Small_Dog', 'Others', 'Other_Pets', 'Train_Care', 'Other_Animal_Food', 'Emotion']"
1746,OldMeca,['Shih_Tzu']
1747,OliveLove,"['Mouth', 'Collar', 'Others', 'Dog_Pray', 'Dog_Giving', 'Mouth_Clean', 'Hereditary_Disease', 'Food_Brand', 'Mixes_Cross', 'Meet_Memory']"
1748,OliveSheprador,"['Mouth', 'Parasite_Infection', 'Dog_Family', 'Gear', 'Bulls', 'Food_Brand']"
1749,OliveandKait,['Shih_Tzu']
1750,Olympia,"['Collar', 'Others', 'Fierce_Dog', 'Hereditary_Disease', 'Behavior_Play_Outside', 'Food_Brand', 'Mixes_Cross', 'Bedding']"
1751,OmahaLady,"['Skin_Clean_Allergy', 'Others', 'Shih_Tzu']"
1752,Ombonk23,"['Discussion_Question', 'Small_Dog']"
1753,OnlyNatural,"['Breed_Color', 'Parasite_Infection', 'Dog_Family', 'Skin_Clean_Allergy', 'Gear', 'Train_Care', 'Condolences', 'Bulls', 'Discussion_Question', 'Food_Ingredient']"
1754,OodlesOfDoodles,"['Catahoula', 'Others', 'Other_Pets', 'Train_Care', 'Hereditary_Disease']"
1755,OrangeMan,"['Toy_Poodle', 'Train_Care', 'Dog_Daily_Life', 'Others']"
1756,OreoCoveredWaffles,['Others']
1757,Ori,"['Mouth', 'Dog_Family', 'Bulls', 'Hereditary_Disease', 'Author_Interest', 'Accident']"
1758,OtterTail,"['Dog_Family', 'Others', 'Shih_Tzu', 'Other_Pets', 'Cancer_Tumor', 'Train_Care', 'Dog_Giving']"
1759,OxiNVlad,"['Collar', 'Other_Pets', 'Others']"
1760,OzzyScott,['Outside_Dog']
1761,PA25,['Small_Dog']
1762,PD86,['Small_Dog']
1763,PDGx,['Toy_Poodle']
1764,PHPong,"['Allergy_Food', 'Dog_Family', 'Collar', 'Outside_Dog', 'Cancer_Tumor', 'Grooming_Tools']"
1765,PacificBlue,"['Breed_Color', 'Others', 'Shih_Tzu', 'Other_Pets', 'Dog_Film']"
1766,Packmom,"['Hereditary_Disease', 'Meet_Memory', 'Outside_Dog', 'Others']"
1767,Padfoot,['Outside_Dog']
1768,Paiger77,"['Toy_Poodle', 'Parasite_Infection']"
1769,PaintEventer,"['Shih_Tzu', 'Others', 'Gear', 'Hereditary_Disease', 'Meet_Memory', 'Dog_Daily_Life']"
1770,Palapaguy,"['Rare_Guide', 'Parasite_Infection', 'Excretory_System', 'Catahoula']"
1771,PamO,"['Dog_Family', 'Shih_Tzu']"
1772,PansyBlu,"['Dog_Challenge', 'Others', 'Dog_Film', 'Dog_Pray', 'Training', 'Food_Brand']"
1773,Pantalanomin,"['Breed_Color', 'Small_Dog', 'Allergy_Food', 'Parasite_Infection', 'Collar', 'Others', 'Clothes', 'Hair_Combing', 'Meet_Memory']"
1774,PapGump,"['Mouth', 'Hereditary_Disease', 'Others', 'Outside_Dog']"
1775,Papilove,"['Dog_Racing', 'Dog_Family', 'Collar', 'Discussion_Question', 'Mixes_Cross']"
1776,PappyMom,"['Toy_Poodle', 'Nutrition', 'Bedding', 'Others']"
1777,Paris,"['Meet_Memory', 'Catahoula']"
1778,Parly,"['Dog_Family', 'Others', 'Clothes', 'Train_Care', 'Condolences', 'Toy_Poodle', 'Emotion', 'Author_Interest']"
1779,Pasarella,"['Outside_Dog', 'Others', 'Other_Pets', 'Fierce_Dog', 'Hereditary_Disease', 'Food_Brand']"
1780,Patricia,"['Skin_Clean_Allergy', 'Shih_Tzu']"
1781,PattyW,"['Mouth', 'Shih_Tzu', 'Others', 'Train_Care', 'Food_Brand', 'Emotion', 'Bedding']"
1782,Pattycake,"['Mouth', 'Dog_Family', 'Collar', 'Others', 'Hair_Combing', 'Condolences', 'Toy_Poodle', 'Food_Brand', 'Meet_Memory', 'Dog_Daily_Life']"
1783,PaulSmall,['Outside_Dog']
1784,PaulTeodoros,['Bulls']
1785,PaulaMackie,"['Mouth', 'Others', 'Shih_Tzu', 'Dog_Giving', 'Meet_Memory', 'Accident']"
1786,Paulie33,"['Gear', 'Outside_Dog', 'Others']"
1787,PaulinaCVT,"['Catahoula', 'Color', 'Others']"
1788,Paws,"['Training', 'Toy_Poodle', 'Food_Brand', 'Meet_Memory', 'Accident']"
1789,PawsofLoveTX,"['Meet_Memory', 'Gear', 'Dog_Family', 'Outside_Dog']"
1790,Pawsome,"['Others', 'Rare_Guide', 'Dog_Giving', 'Hereditary_Disease', 'Mixes_Cross']"
1791,Pax,"['Small_Dog', 'Collar', 'Others', 'Gear', 'Training', 'Mouth_Clean', 'Hereditary_Disease', 'Food_Brand']"
1792,Peacefuldweller,['Outside_Dog']
1793,Peanut4444,['Outside_Dog']
1794,Pedro,"['Small_Dog', 'Others', 'Accident', 'Skin_Clean_Allergy']"
1795,Pedro Mota,"['Fierce_Dog', 'Outside_Dog']"
1796,Pedro Serrazina,"['Shih_Tzu', 'Dog_Film']"
1797,Peeps85,"['Mouth', 'Shih_Tzu', 'Others', 'Meet_Memory', 'Bedding', 'Accident']"
1798,Pegasus,['Toy_Poodle']
1799,PencilCraft,"['Hereditary_Disease', 'Train_Care', 'Behavior_Play_Outside', 'Others']"
1800,Pengame,['Outside_Dog']
1801,Penny,"['Other_Pets', 'Hereditary_Disease', 'Others', 'Shih_Tzu']"
1802,Penny Ann,"['Breed_Color', 'Parasite_Infection', 'Others', 'Clothes', 'Skin_Clean_Allergy', 'Food_Brand', 'Accident']"
1803,PepZigMila,"['Toy_Poodle', 'Hereditary_Disease', 'Train_Care', 'Others']"
1804,PepiLfC,['Catahoula']
1805,Permanent,"['Outside_Dog', 'Others', 'Gear', 'Train_Care', 'Other_Animal_Food', 'Hereditary_Disease']"
1806,PeterK9Man,['Breed_Color']
1807,Petlover500,"['Allergy_Food', 'Collar', 'Shih_Tzu', 'Other_Pets', 'Others', 'Dog_Giving', 'Hereditary_Disease']"
1808,Ph0enix,['Others']
1809,Phantom488,['Small_Dog']
1810,Phil123,['Outside_Dog']
1811,PhilK,"['Dog_Family', 'Others', 'Outside_Dog', 'Other_Pets', 'Train_Care', 'Other_Animal_Food']"
1812,Pickapoo owner,"['Breed_Color', 'Others', 'Train_Care', 'Hereditary_Disease', 'Food_Brand', 'Mixes_Cross', 'Bedding']"
1813,PinkCupcake,"['Mouth', 'Dog_Challenge', 'Others', 'Cancer_Tumor', 'Train_Care', 'Discussion_Question', 'Grooming_Tools', 'Food_Brand', 'Mixes_Cross']"
1814,Pinkell,['Shih_Tzu']
1815,Pipi15,['Small_Dog']
1816,PipsMom,"['Other_Pets', 'Small_Dog', 'Dog_Family']"
1817,PitLover,"['Breed_Color', 'Meet_Memory']"
1818,Pitbull,['Bulls']
1819,PitbullyBro,['Others']
1820,PitsForLife,"['Bulls', 'Dog_Giving']"
1821,PitsandPugs,"['Allergy_Food', 'Dog_Family', 'Others', 'Fierce_Dog', 'Hereditary_Disease', 'Mixes_Cross', 'Author_Interest']"
1822,PixiePom,['Shih_Tzu']
1823,Pjsunc,['Small_Dog']
1824,Plachx,['Shih_Tzu']
1825,Plottfan,"['Allergy_Food', 'Outside_Dog', 'Others', 'Gear', 'Train_Care', 'Training', 'Behavior_Play_Outside', 'Nutrition', 'Bedding']"
1826,Plushie,"['Others', 'Other_Pets', 'Gear', 'Dog_Giving', 'Hereditary_Disease', 'Grooming_Tools', 'Food_Brand', 'Color']"
1827,Pmiller76,['Shih_Tzu']
1828,Pokey,"['Breed_Color', 'Clothes']"
1829,Poldasas,['Small_Dog']
1830,PoliceDogMan,"['Toy_Poodle', 'Other_Pets']"
1831,Pomchi,"['Other_Pets', 'Bedding', 'Others']"
1832,PomegranateSeason,"['Allergy_Food', 'Catahoula', 'Collar', 'Dog_Daily_Life']"
1833,Pompompom,['Breed_Color']
1834,Pooperoni,"['Rare_Guide', 'Small_Dog']"
1835,Poopilica,"['Small_Dog', 'Collar']"
1836,PoppyKenna,"['Dog_Family', 'Collar', 'Others', 'Train_Care', 'Dog_Pray', 'Training', 'Toy_Poodle', 'Hereditary_Disease', 'Grooming_Tools', 'Food_Brand', 'Author_Interest']"
1837,PoppyRue,['Small_Dog']
1838,PoptartShop,"['Flying_Disc', 'Catahoula', 'Skin_Clean_Allergy', 'Fierce_Dog', 'Condolences', 'Hereditary_Disease', 'Food_Brand', 'Meet_Memory']"
1839,Postay,"['Bulls', 'Skin_Clean_Allergy', 'Grooming_Tools', 'Color']"
1840,Potato,['Breed_Color']
1841,PowerSpots,"['Catahoula', 'Others', 'Digestive_System', 'Fierce_Dog', 'Hereditary_Disease', 'Bedding', 'Color']"
1842,Precious78,['Bulls']
1843,Pregnantcowlady,['Shih_Tzu']
1844,PressKean,"['Mixes_Cross', 'Meet_Memory', 'Others']"
1845,Prinzess,['Mixes_Cross']
1846,Procter05,"['Toy_Poodle', 'Bedding']"
1847,Prohandlerkate,['Shih_Tzu']
1848,Project Click,"['Allergy_Food', 'Dog_Racing', 'Collar', 'Others', 'Training', 'Toy_Poodle', 'Mouth_Clean', 'Hereditary_Disease', 'Discussion_Question', 'Color']"
1849,Puddles,"['Toy_Poodle', 'Gear', 'Author_Interest']"
1850,Puggyluv13,"['Author_Interest', 'Accident', 'Shih_Tzu', 'Dog_Film']"
1851,Puglover89,"['Parasite_Infection', 'Others', 'Fierce_Dog', 'Toy_Poodle', 'Food_Brand']"
1852,PunkyPug,"['Mixes_Cross', 'Parasite_Infection', 'Food_Brand']"
1853,Puppy Paws,"['Mixes_Cross', 'Hereditary_Disease', 'Dog_Family']"
1854,PuppyAddict101,"['Food_Brand', 'Author_Interest', 'Shih_Tzu']"
1855,PuppyLove,"['Collar', 'Others', 'Bedding', 'Gear', 'Toy_Poodle', 'Hereditary_Disease', 'Behavior_Play_Outside', 'Food_Ingredient']"
1856,PuppyLover75,['Small_Dog']
1857,PuppyPlace,"['Parasite_Infection', 'Fierce_Dog', 'Dog_Giving', 'Mixes_Cross', 'Accident']"
1858,Pyrrific,"['Hereditary_Disease', 'Grooming_Tools', 'Others', 'Digestive_System']"
1859,Pyrro,"['Mouth', 'Small_Dog', 'Collar', 'Others', 'Hereditary_Disease', 'Food_Brand', 'Discussion_Question', 'Bedding', 'Dog_Daily_Life']"
1860,Quads14,['Catahoula']
1861,Quasimoto,['Shih_Tzu']
1862,Queen,"['Skin_Clean_Allergy', 'Others', 'Catahoula', 'Collar']"
1863,Queenbean,"['Others', 'Shih_Tzu', 'Fierce_Dog', 'Hereditary_Disease', 'Meet_Memory']"
1864,QuestsMom,"['Allergy_Food', 'Collar', 'Others', 'Gear', 'Condolences', 'Training', 'Hereditary_Disease', 'Grooming_Tools', 'Mixes_Cross', 'Author_Interest']"
